#time[s]	1CH	2CH	3CH	4CH
26.297000	815.386292	4.508591	-614.400024	819.174988
26.298000	815.386292	4.501411	-614.400024	819.174988
26.299000	815.386292	4.515323	-614.400024	819.174988
26.300000	815.386292	4.511284	-614.400024	819.174988
26.301000	815.386292	4.509040	-614.400024	819.174988
26.302000	815.386292	4.510835	-614.400024	819.174988
26.303000	815.386292	4.512181	-614.400024	819.174988
26.304000	815.386292	4.509938	-614.400024	819.174988
26.305000	815.386292	4.509489	-614.400024	819.174988
26.306000	815.386292	4.503206	-614.400024	819.174988
26.307000	815.386292	4.507694	-614.400024	819.174988
26.308000	815.386292	4.508142	-614.400024	819.174988
26.309000	815.386292	4.503206	-614.400024	819.174988
26.310000	815.386292	4.505450	-614.400024	819.174988
26.311000	815.386292	4.506348	-614.400024	819.174988
26.312000	815.386292	4.511284	-614.400024	819.174988
26.313000	815.386292	4.511733	-614.400024	819.174988
26.314000	815.386292	4.503655	-614.400024	819.174988
26.315000	815.386292	4.515771	-614.400024	819.174988
26.316000	815.386292	4.512630	-614.400024	819.174988
26.317000	815.386292	4.507694	-614.400024	819.174988
26.318000	815.386292	4.510835	-614.400024	819.174988
26.319000	815.386292	4.508142	-614.400024	819.174988
26.320000	815.386292	4.520259	-614.400024	819.174988
26.321000	815.386292	4.511733	-614.400024	819.174988
26.322000	815.386292	4.523849	-614.400024	819.174988
26.323000	815.386292	4.511284	-614.400024	819.174988
26.324000	815.386292	4.512630	-614.400024	819.174988
26.325000	815.386292	4.501860	-614.400024	819.174988
26.326000	815.386292	4.510835	-614.400024	819.174988
26.327000	815.386292	4.512630	-614.400024	819.174988
26.328000	815.386292	4.509489	-614.400024	819.174988
26.329000	815.386292	4.507694	-614.400024	819.174988
26.330000	815.386292	4.516220	-614.400024	819.174988
26.331000	815.386292	4.523849	-614.400024	819.174988
26.332000	815.386292	4.506348	-614.400024	819.174988
26.333000	815.386292	4.518015	-614.400024	819.174988
26.334000	815.386292	4.514874	-614.400024	819.174988
26.335000	815.386292	4.506796	-614.400024	819.174988
26.336000	815.386292	4.505002	-614.400024	819.174988
26.337000	815.386292	4.503206	-614.400024	819.174988
26.338000	815.386292	4.507694	-614.400024	819.174988
26.339000	815.386292	4.505002	-614.400024	819.174988
26.340000	815.386292	4.505899	-614.400024	819.174988
26.341000	815.386292	4.500514	-614.400024	819.174988
26.342000	815.386292	4.509040	-614.400024	819.174988
26.343000	815.386292	4.503206	-614.400024	819.174988
26.344000	815.386292	4.509040	-614.400024	819.174988
26.345000	815.386292	4.511284	-614.400024	819.174988
26.346000	815.386292	4.510386	-614.400024	819.174988
26.347000	815.386292	4.509489	-614.400024	819.174988
26.348000	815.386292	4.506348	-614.400024	819.174988
26.349000	815.386292	4.505899	-614.400024	819.174988
26.350000	815.386292	4.515323	-614.400024	819.174988
26.351000	815.386292	4.513527	-614.400024	819.174988
26.352000	815.386292	4.496924	-614.400024	819.174988
26.353000	815.386292	4.509489	-614.400024	819.174988
26.354000	815.386292	4.500963	-614.400024	819.174988
26.355000	815.386292	4.510386	-614.400024	819.174988
26.356000	815.386292	4.521156	-614.400024	819.174988
26.357000	815.386292	4.516220	-614.400024	819.174988
26.358000	815.386292	4.526990	-614.400024	819.174988
26.359000	815.386292	4.522054	-614.400024	819.174988
26.360000	815.386292	4.504553	-614.400024	819.174988
26.361000	815.386292	4.522952	-614.400024	819.174988
26.362000	815.386292	4.507694	-614.400024	819.174988
26.363000	815.386292	4.509040	-614.400024	819.174988
26.364000	815.386292	4.513977	-614.400024	819.174988
26.365000	815.386292	4.509040	-614.400024	819.174988
26.366000	815.386292	4.506796	-614.400024	819.174988
26.367000	815.386292	4.516220	-614.400024	819.174988
26.368000	815.386292	4.510386	-614.400024	819.174988
26.369000	815.386292	4.507245	-614.400024	819.174988
26.370000	815.386292	4.518464	-614.400024	819.174988
26.371000	815.386292	4.509938	-614.400024	819.174988
26.372000	815.386292	4.511733	-614.400024	819.174988
26.373000	815.386292	4.502309	-614.400024	819.174988
26.374000	815.386292	4.510386	-614.400024	819.174988
26.375000	815.386292	4.506796	-614.400024	819.174988
26.376000	815.386292	4.505899	-614.400024	819.174988
26.377000	815.386292	4.512181	-614.400024	819.174988
26.378000	815.386292	4.502309	-614.400024	819.174988
26.379000	815.386292	4.507694	-614.400024	819.174988
26.380000	815.386292	4.493783	-614.400024	819.174988
26.381000	815.386292	4.508142	-614.400024	819.174988
26.382000	815.386292	4.506348	-614.400024	819.174988
26.383000	815.386292	4.503655	-614.400024	819.174988
26.384000	815.386292	4.499167	-614.400024	819.174988
26.385000	815.386292	4.498719	-614.400024	819.174988
26.386000	815.386292	4.497821	-614.400024	819.174988
26.387000	815.386292	4.509938	-614.400024	819.174988
26.388000	815.386292	4.513079	-614.400024	819.174988
26.389000	815.386292	4.505002	-614.400024	819.174988
26.390000	815.386292	4.503655	-614.400024	819.174988
26.391000	815.386292	4.499616	-614.400024	819.174988
26.392000	815.386292	4.510835	-614.400024	819.174988
26.393000	815.386292	4.504104	-614.400024	819.174988
26.394000	815.386292	4.503655	-614.400024	819.174988
26.395000	815.386292	4.508142	-614.400024	819.174988
26.396000	815.386292	4.500963	-614.400024	819.174988
26.397000	815.386292	4.501411	-614.400024	819.174988
26.398000	815.386292	4.502758	-614.400024	819.174988
26.399000	815.386292	4.519361	-614.400024	819.174988
26.400000	815.386292	4.509938	-614.400024	819.174988
26.401000	815.386292	4.497373	-614.400024	819.174988
26.402000	815.386292	4.513527	-614.400024	819.174988
26.403000	815.386292	4.490642	-614.400024	819.174988
26.404000	815.386292	4.507245	-614.400024	819.174988
26.405000	815.386292	4.510835	-614.400024	819.174988
26.406000	815.386292	4.508591	-614.400024	819.174988
26.407000	815.386292	4.503206	-614.400024	819.174988
26.408000	815.386292	4.510835	-614.400024	819.174988
26.409000	815.386292	4.507694	-614.400024	819.174988
26.410000	815.386292	4.498719	-614.400024	819.174988
26.411000	815.386292	4.492436	-614.400024	819.174988
26.412000	815.386292	4.515323	-614.400024	819.174988
26.413000	815.386292	4.504553	-614.400024	819.174988
26.414000	815.386292	4.504104	-614.400024	819.174988
26.415000	815.386292	4.513977	-614.400024	819.174988
26.416000	815.386292	4.511284	-614.400024	819.174988
26.417000	815.386292	4.502309	-614.400024	819.174988
26.418000	815.386292	4.493783	-614.400024	819.174988
26.419000	815.386292	4.504104	-614.400024	819.174988
26.420000	815.386292	4.512630	-614.400024	819.174988
26.421000	815.386292	4.513527	-614.400024	819.174988
26.422000	815.386292	4.499167	-614.400024	819.174988
26.423000	815.386292	4.505899	-614.400024	819.174988
26.424000	815.386292	4.494231	-614.400024	819.174988
26.425000	815.386292	4.508142	-614.400024	819.174988
26.426000	815.386292	4.505002	-614.400024	819.174988
26.427000	815.386292	4.498270	-614.400024	819.174988
26.428000	815.386292	4.506348	-614.400024	819.174988
26.429000	815.386292	4.516669	-614.400024	819.174988
26.430000	815.386292	4.497373	-614.400024	819.174988
26.431000	815.386292	4.510835	-614.400024	819.174988
26.432000	815.386292	4.521156	-614.400024	819.174988
26.433000	815.386292	4.509938	-614.400024	819.174988
26.434000	815.386292	4.505002	-614.400024	819.174988
26.435000	815.386292	4.502309	-614.400024	819.174988
26.436000	815.386292	4.509938	-614.400024	819.174988
26.437000	815.386292	4.502309	-614.400024	819.174988
26.438000	815.386292	4.500514	-614.400024	819.174988
26.439000	815.386292	4.512630	-614.400024	819.174988
26.440000	815.386292	4.501411	-614.400024	819.174988
26.441000	815.386292	4.507245	-614.400024	819.174988
26.442000	815.386292	4.500065	-614.400024	819.174988
26.443000	815.386292	4.494231	-614.400024	819.174988
26.444000	815.386292	4.501860	-614.400024	819.174988
26.445000	815.386292	4.512630	-614.400024	819.174988
26.446000	815.386292	4.494231	-614.400024	819.174988
26.447000	815.386292	4.501411	-614.400024	819.174988
26.448000	815.386292	4.509489	-614.400024	819.174988
26.449000	815.386292	4.493783	-614.400024	819.174988
26.450000	815.386292	4.496475	-614.400024	819.174988
26.451000	815.386292	4.499616	-614.400024	819.174988
26.452000	815.386292	4.501860	-614.400024	819.174988
26.453000	815.386292	4.499167	-614.400024	819.174988
26.454000	815.386292	4.493334	-614.400024	819.174988
26.455000	815.386292	4.505450	-614.400024	819.174988
26.456000	815.386292	4.511284	-614.400024	819.174988
26.457000	815.386292	4.511284	-614.400024	819.174988
26.458000	815.386292	4.500065	-614.400024	819.174988
26.459000	815.386292	4.507694	-614.400024	819.174988
26.460000	815.386292	4.502309	-614.400024	819.174988
26.461000	815.386292	4.502758	-614.400024	819.174988
26.462000	815.386292	4.509938	-614.400024	819.174988
26.463000	815.386292	4.505450	-614.400024	819.174988
26.464000	815.386292	4.509938	-614.400024	819.174988
26.465000	815.386292	4.504553	-614.400024	819.174988
26.466000	815.386292	4.510835	-614.400024	819.174988
26.467000	815.386292	4.493334	-614.400024	819.174988
26.468000	815.386292	4.505450	-614.400024	819.174988
26.469000	815.386292	4.507694	-614.400024	819.174988
26.470000	815.386292	4.514874	-614.400024	819.174988
26.471000	815.386292	4.502758	-614.400024	819.174988
26.472000	815.386292	4.509489	-614.400024	819.174988
26.473000	815.386292	4.511284	-614.400024	819.174988
26.474000	815.386292	4.487949	-614.400024	819.174988
26.475000	815.386292	4.502758	-614.400024	819.174988
26.476000	815.386292	4.498719	-614.400024	819.174988
26.477000	815.386292	4.490642	-614.400024	819.174988
26.478000	815.386292	4.505899	-614.400024	819.174988
26.479000	815.386292	4.509489	-614.400024	819.174988
26.480000	815.386292	4.497821	-614.400024	819.174988
26.481000	815.386292	4.501411	-614.400024	819.174988
26.482000	815.386292	4.509040	-614.400024	819.174988
26.483000	815.386292	4.500065	-614.400024	819.174988
26.484000	815.386292	4.489295	-614.400024	819.174988
26.485000	815.386292	4.504104	-614.400024	819.174988
26.486000	815.386292	4.504104	-614.400024	819.174988
26.487000	815.386292	4.505450	-614.400024	819.174988
26.488000	815.386292	4.499167	-614.400024	819.174988
26.489000	815.386292	4.496475	-614.400024	819.174988
26.490000	815.386292	4.503206	-614.400024	819.174988
26.491000	815.386292	4.505002	-614.400024	819.174988
26.492000	815.386292	4.509040	-614.400024	819.174988
26.493000	815.386292	4.498719	-614.400024	819.174988
26.494000	815.386292	4.505002	-614.400024	819.174988
26.495000	815.386292	4.492885	-614.400024	819.174988
26.496000	815.386292	4.507245	-614.400024	819.174988
26.497000	815.386292	4.504104	-614.400024	819.174988
26.498000	815.386292	4.505002	-614.400024	819.174988
26.499000	815.386292	4.489295	-614.400024	819.174988
26.500000	815.386292	4.505002	-614.400024	819.174988
26.501000	815.386292	4.513527	-614.400024	819.174988
26.502000	815.386292	4.495129	-614.400024	819.174988
26.503000	815.386292	4.492885	-614.400024	819.174988
26.504000	815.386292	4.509489	-614.400024	819.174988
26.505000	815.386292	4.494680	-614.400024	819.174988
26.506000	815.386292	4.495129	-614.400024	819.174988
26.507000	815.386292	4.513527	-614.400024	819.174988
26.508000	815.386292	4.513977	-614.400024	819.174988
26.509000	815.386292	4.496475	-614.400024	819.174988
26.510000	815.386292	4.498719	-614.400024	819.174988
26.511000	815.386292	4.491988	-614.400024	819.174988
26.512000	815.386292	4.495129	-614.400024	819.174988
26.513000	815.386292	4.502309	-614.400024	819.174988
26.514000	815.386292	4.508591	-614.400024	819.174988
26.515000	815.386292	4.495129	-614.400024	819.174988
26.516000	815.386292	4.514874	-614.400024	819.174988
26.517000	815.386292	4.502758	-614.400024	819.174988
26.518000	815.386292	4.509489	-614.400024	819.174988
26.519000	815.386292	4.488846	-614.400024	819.174988
26.520000	815.386292	4.499616	-614.400024	819.174988
26.521000	815.386292	4.499616	-614.400024	819.174988
26.522000	815.386292	4.500963	-614.400024	819.174988
26.523000	815.386292	4.505002	-614.400024	819.174988
26.524000	815.386292	4.495129	-614.400024	819.174988
26.525000	815.386292	4.500514	-614.400024	819.174988
26.526000	815.386292	4.496924	-614.400024	819.174988
26.527000	815.386292	4.491090	-614.400024	819.174988
26.528000	815.386292	4.503655	-614.400024	819.174988
26.529000	815.386292	4.503206	-614.400024	819.174988
26.530000	815.386292	4.493783	-614.400024	819.174988
26.531000	815.386292	4.511284	-614.400024	819.174988
26.532000	815.386292	4.490192	-614.400024	819.174988
26.533000	815.386292	4.502758	-614.400024	819.174988
26.534000	815.386292	4.503655	-614.400024	819.174988
26.535000	815.386292	4.494231	-614.400024	819.174988
26.536000	815.386292	4.495578	-614.400024	819.174988
26.537000	815.386292	4.487949	-614.400024	819.174988
26.538000	815.386292	4.504553	-614.400024	819.174988
26.539000	815.386292	4.500514	-614.400024	819.174988
26.540000	815.386292	4.485705	-614.400024	819.174988
26.541000	815.386292	4.499616	-614.400024	819.174988
26.542000	815.386292	4.503655	-614.400024	819.174988
26.543000	815.386292	4.498270	-614.400024	819.174988
26.544000	815.386292	4.493334	-614.400024	819.174988
26.545000	815.386292	4.505002	-614.400024	819.174988
26.546000	815.386292	4.491539	-614.400024	819.174988
26.547000	815.386292	4.495129	-614.400024	819.174988
26.548000	815.386292	4.500065	-614.400024	819.174988
26.549000	815.386292	4.501411	-614.400024	819.174988
26.550000	815.386292	4.501860	-614.400024	819.174988
26.551000	815.386292	4.509938	-614.400024	819.174988
26.552000	815.386292	4.502758	-614.400024	819.174988
26.553000	815.386292	4.491090	-614.400024	819.174988
26.554000	815.386292	4.496475	-614.400024	819.174988
26.555000	815.386292	4.496027	-614.400024	819.174988
26.556000	815.386292	4.513079	-614.400024	819.174988
26.557000	815.386292	4.501411	-614.400024	819.174988
26.558000	815.386292	4.492436	-614.400024	819.174988
26.559000	815.386292	4.488398	-614.400024	819.174988
26.560000	815.386292	4.492436	-614.400024	819.174988
26.561000	815.386292	4.495129	-614.400024	819.174988
26.562000	815.386292	4.500514	-614.400024	819.174988
26.563000	815.386292	4.482115	-614.400024	819.174988
26.564000	815.386292	4.500963	-614.400024	819.174988
26.565000	815.386292	4.483910	-614.400024	819.174988
26.566000	815.386292	4.504553	-614.400024	819.174988
26.567000	815.386292	4.503655	-614.400024	819.174988
26.568000	815.386292	4.493334	-614.400024	819.174988
26.569000	815.386292	4.486603	-614.400024	819.174988
26.570000	815.386292	4.505450	-614.400024	819.174988
26.571000	815.386292	4.496027	-614.400024	819.174988
26.572000	815.386292	4.499167	-614.400024	819.174988
26.573000	815.386292	4.511284	-614.400024	819.174988
26.574000	815.386292	4.500963	-614.400024	819.174988
26.575000	815.386292	4.495129	-614.400024	819.174988
26.576000	815.386292	4.495129	-614.400024	819.174988
26.577000	815.386292	4.496027	-614.400024	819.174988
26.578000	815.386292	4.485705	-614.400024	819.174988
26.579000	815.386292	4.496924	-614.400024	819.174988
26.580000	815.386292	4.501860	-614.400024	819.174988
26.581000	815.386292	4.500514	-614.400024	819.174988
26.582000	815.386292	4.503655	-614.400024	819.174988
26.583000	815.386292	4.500963	-614.400024	819.174988
26.584000	815.386292	4.490642	-614.400024	819.174988
26.585000	815.386292	4.497821	-614.400024	819.174988
26.586000	815.386292	4.499616	-614.400024	819.174988
26.587000	815.386292	4.496475	-614.400024	819.174988
26.588000	815.386292	4.497373	-614.400024	819.174988
26.589000	815.386292	4.499167	-614.400024	819.174988
26.590000	815.386292	4.488846	-614.400024	819.174988
26.591000	815.386292	4.500514	-614.400024	819.174988
26.592000	815.386292	4.505002	-614.400024	819.174988
26.593000	815.386292	4.492436	-614.400024	819.174988
26.594000	815.386292	4.488398	-614.400024	819.174988
26.595000	815.386292	4.492885	-614.400024	819.174988
26.596000	815.386292	4.496027	-614.400024	819.174988
26.597000	815.386292	4.495578	-614.400024	819.174988
26.598000	815.386292	4.500963	-614.400024	819.174988
26.599000	815.386292	4.492436	-614.400024	819.174988
26.600000	815.386292	4.499167	-614.400024	819.174988
26.601000	815.386292	4.489744	-614.400024	819.174988
26.602000	815.386292	4.487051	-614.400024	819.174988
26.603000	815.386292	4.496027	-614.400024	819.174988
26.604000	815.386292	4.488846	-614.400024	819.174988
26.605000	815.386292	4.503206	-614.400024	819.174988
26.606000	815.386292	4.509489	-614.400024	819.174988
26.607000	815.386292	4.498719	-614.400024	819.174988
26.608000	815.386292	4.482115	-614.400024	819.174988
26.609000	815.386292	4.488398	-614.400024	819.174988
26.610000	815.386292	4.500963	-614.400024	819.174988
26.611000	815.386292	4.488398	-614.400024	819.174988
26.612000	815.386292	4.494231	-614.400024	819.174988
26.613000	815.386292	4.486603	-614.400024	819.174988
26.614000	815.386292	4.484359	-614.400024	819.174988
26.615000	815.386292	4.491090	-614.400024	819.174988
26.616000	815.386292	4.509938	-614.400024	819.174988
26.617000	815.386292	4.490642	-614.400024	819.174988
26.618000	815.386292	4.495578	-614.400024	819.174988
26.619000	815.386292	4.494680	-614.400024	819.174988
26.620000	815.386292	4.489295	-614.400024	819.174988
26.621000	815.386292	4.501860	-614.400024	819.174988
26.622000	815.386292	4.496475	-614.400024	819.174988
26.623000	815.386292	4.503655	-614.400024	819.174988
26.624000	815.386292	4.485705	-614.400024	819.174988
26.625000	815.386292	4.490642	-614.400024	819.174988
26.626000	815.386292	4.499616	-614.400024	819.174988
26.627000	815.386292	4.497373	-614.400024	819.174988
26.628000	815.386292	4.496924	-614.400024	819.174988
26.629000	815.386292	4.503655	-614.400024	819.174988
26.630000	815.386292	4.495578	-614.400024	819.174988
26.631000	815.386292	4.497821	-614.400024	819.174988
26.632000	815.386292	4.489744	-614.400024	819.174988
26.633000	815.386292	4.485256	-614.400024	819.174988
26.634000	815.386292	4.483013	-614.400024	819.174988
26.635000	815.386292	4.501411	-614.400024	819.174988
26.636000	815.386292	4.500963	-614.400024	819.174988
26.637000	815.386292	4.481667	-614.400024	819.174988
26.638000	815.386292	4.488398	-614.400024	819.174988
26.639000	815.386292	4.479871	-614.400024	819.174988
26.640000	815.386292	4.492885	-614.400024	819.174988
26.641000	815.386292	4.499167	-614.400024	819.174988
26.642000	815.386292	4.495578	-614.400024	819.174988
26.643000	815.386292	4.494680	-614.400024	819.174988
26.644000	815.386292	4.482564	-614.400024	819.174988
26.645000	815.386292	4.490642	-614.400024	819.174988
26.646000	815.386292	4.497821	-614.400024	819.174988
26.647000	815.386292	4.500065	-614.400024	819.174988
26.648000	815.386292	4.496475	-614.400024	819.174988
26.649000	815.386292	4.497821	-614.400024	819.174988
26.650000	815.386292	4.492885	-614.400024	819.174988
26.651000	815.386292	4.483910	-614.400024	819.174988
26.652000	815.386292	4.507694	-614.400024	819.174988
26.653000	815.386292	4.486154	-614.400024	819.174988
26.654000	815.386292	4.498719	-614.400024	819.174988
26.655000	815.386292	4.498719	-614.400024	819.174988
26.656000	815.386292	4.481667	-614.400024	819.174988
26.657000	815.386292	4.499616	-614.400024	819.174988
26.658000	815.386292	4.492885	-614.400024	819.174988
26.659000	815.386292	4.488846	-614.400024	819.174988
26.660000	815.386292	4.485705	-614.400024	819.174988
26.661000	815.386292	4.494231	-614.400024	819.174988
26.662000	815.386292	4.495578	-614.400024	819.174988
26.663000	815.386292	4.494231	-614.400024	819.174988
26.664000	815.386292	4.500065	-614.400024	819.174988
26.665000	815.386292	4.491988	-614.400024	819.174988
26.666000	815.386292	4.482564	-614.400024	819.174988
26.667000	815.386292	4.491988	-614.400024	819.174988
26.668000	815.386292	4.495578	-614.400024	819.174988
26.669000	815.386292	4.502309	-614.400024	819.174988
26.670000	815.386292	4.492885	-614.400024	819.174988
26.671000	815.386292	4.484807	-614.400024	819.174988
26.672000	815.386292	4.487051	-614.400024	819.174988
26.673000	815.386292	4.504104	-614.400024	819.174988
26.674000	815.386292	4.491539	-614.400024	819.174988
26.675000	815.386292	4.479423	-614.400024	819.174988
26.676000	815.386292	4.488846	-614.400024	819.174988
26.677000	815.386292	4.482564	-614.400024	819.174988
26.678000	815.386292	4.509938	-614.400024	819.174988
26.679000	815.386292	4.502309	-614.400024	819.174988
26.680000	815.386292	4.498270	-614.400024	819.174988
26.681000	815.386292	4.490192	-614.400024	819.174988
26.682000	815.386292	4.500065	-614.400024	819.174988
26.683000	815.386292	4.481667	-614.400024	819.174988
26.684000	815.386292	4.492436	-614.400024	819.174988
26.685000	815.386292	4.492885	-614.400024	819.174988
26.686000	815.386292	4.474935	-614.400024	819.174988
26.687000	815.386292	4.492885	-614.400024	819.174988
26.688000	815.386292	4.496924	-614.400024	819.174988
26.689000	815.386292	4.484359	-614.400024	819.174988
26.690000	815.386292	4.500065	-614.400024	819.174988
26.691000	815.386292	4.482115	-614.400024	819.174988
26.692000	815.386292	4.484359	-614.400024	819.174988
26.693000	815.386292	4.481667	-614.400024	819.174988
26.694000	815.386292	4.477179	-614.400024	819.174988
26.695000	815.386292	4.493783	-614.400024	819.174988
26.696000	815.386292	4.482564	-614.400024	819.174988
26.697000	815.386292	4.498719	-614.400024	819.174988
26.698000	815.386292	4.486603	-614.400024	819.174988
26.699000	815.386292	4.497373	-614.400024	819.174988
26.700000	815.386292	4.481667	-614.400024	819.174988
26.701000	815.386292	4.495129	-614.400024	819.174988
26.702000	815.386292	4.486603	-614.400024	819.174988
26.703000	815.386292	4.487051	-614.400024	819.174988
26.704000	815.386292	4.491988	-614.400024	819.174988
26.705000	815.386292	4.488398	-614.400024	819.174988
26.706000	815.386292	4.499616	-614.400024	819.174988
26.707000	815.386292	4.484807	-614.400024	819.174988
26.708000	815.386292	4.499616	-614.400024	819.174988
26.709000	815.386292	4.488846	-614.400024	819.174988
26.710000	815.386292	4.477179	-614.400024	819.174988
26.711000	815.386292	4.500963	-614.400024	819.174988
26.712000	815.386292	4.485256	-614.400024	819.174988
26.713000	815.386292	4.491539	-614.400024	819.174988
26.714000	815.386292	4.482564	-614.400024	819.174988
26.715000	815.386292	4.492436	-614.400024	819.174988
26.716000	815.386292	4.496475	-614.400024	819.174988
26.717000	815.386292	4.491539	-614.400024	819.174988
26.718000	815.386292	4.492436	-614.400024	819.174988
26.719000	815.386292	4.477179	-614.400024	819.174988
26.720000	815.386292	4.484359	-614.400024	819.174988
26.721000	815.386292	4.492885	-614.400024	819.174988
26.722000	815.386292	4.490192	-614.400024	819.174988
26.723000	815.386292	4.492436	-614.400024	819.174988
26.724000	815.386292	4.479871	-614.400024	819.174988
26.725000	815.386292	4.506348	-614.400024	819.174988
26.726000	815.386292	4.487500	-614.400024	819.174988
26.727000	815.386292	4.487949	-614.400024	819.174988
26.728000	815.386292	4.495129	-614.400024	819.174988
26.729000	815.386292	4.488398	-614.400024	819.174988
26.730000	815.386292	4.485256	-614.400024	819.174988
26.731000	815.386292	4.487051	-614.400024	819.174988
26.732000	815.386292	4.494231	-614.400024	819.174988
26.733000	815.386292	4.488398	-614.400024	819.174988
26.734000	815.386292	4.488398	-614.400024	819.174988
26.735000	815.386292	4.483461	-614.400024	819.174988
26.736000	815.386292	4.505002	-614.400024	819.174988
26.737000	815.386292	4.484359	-614.400024	819.174988
26.738000	815.386292	4.485256	-614.400024	819.174988
26.739000	815.386292	4.493334	-614.400024	819.174988
26.740000	815.386292	4.491090	-614.400024	819.174988
26.741000	815.386292	4.498719	-614.400024	819.174988
26.742000	815.386292	4.481667	-614.400024	819.174988
26.743000	815.386292	4.491539	-614.400024	819.174988
26.744000	815.386292	4.502309	-614.400024	819.174988
26.745000	815.386292	4.497373	-614.400024	819.174988
26.746000	815.386292	4.479871	-614.400024	819.174988
26.747000	815.386292	4.485705	-614.400024	819.174988
26.748000	815.386292	4.489744	-614.400024	819.174988
26.749000	815.386292	4.494680	-614.400024	819.174988
26.750000	815.386292	4.502309	-614.400024	819.174988
26.751000	815.386292	4.482564	-614.400024	819.174988
26.752000	815.386292	4.478076	-614.400024	819.174988
26.753000	815.386292	4.490192	-614.400024	819.174988
26.754000	815.386292	4.491090	-614.400024	819.174988
26.755000	815.386292	4.498719	-614.400024	819.174988
26.756000	815.386292	4.489744	-614.400024	819.174988
26.757000	815.386292	4.486603	-614.400024	819.174988
26.758000	815.386292	4.469101	-614.400024	819.174988
26.759000	815.386292	4.490192	-614.400024	819.174988
26.760000	815.386292	4.495129	-614.400024	819.174988
26.761000	815.386292	4.500065	-614.400024	819.174988
26.762000	815.386292	4.495129	-614.400024	819.174988
26.763000	815.386292	4.478076	-614.400024	819.174988
26.764000	815.386292	4.496475	-614.400024	819.174988
26.765000	815.386292	4.501860	-614.400024	819.174988
26.766000	815.386292	4.487500	-614.400024	819.174988
26.767000	815.386292	4.495578	-614.400024	819.174988
26.768000	815.386292	4.474038	-614.400024	819.174988
26.769000	815.386292	4.490642	-614.400024	819.174988
26.770000	815.386292	4.478525	-614.400024	819.174988
26.771000	815.386292	4.482115	-614.400024	819.174988
26.772000	815.386292	4.499616	-614.400024	819.174988
26.773000	815.386292	4.494231	-614.400024	819.174988
26.774000	815.386292	4.478974	-614.400024	819.174988
26.775000	815.386292	4.487949	-614.400024	819.174988
26.776000	815.386292	4.483461	-614.400024	819.174988
26.777000	815.386292	4.489295	-614.400024	819.174988
26.778000	815.386292	4.479423	-614.400024	819.174988
26.779000	815.386292	4.486154	-614.400024	819.174988
26.780000	815.386292	4.490642	-614.400024	819.174988
26.781000	815.386292	4.490192	-614.400024	819.174988
26.782000	815.386292	4.489295	-614.400024	819.174988
26.783000	815.386292	4.486603	-614.400024	819.174988
26.784000	815.386292	4.488846	-614.400024	819.174988
26.785000	815.386292	4.484359	-614.400024	819.174988
26.786000	815.386292	4.484807	-614.400024	819.174988
26.787000	815.386292	4.494680	-614.400024	819.174988
26.788000	815.386292	4.484807	-614.400024	819.174988
26.789000	815.386292	4.494680	-614.400024	819.174988
26.790000	815.386292	4.493334	-614.400024	819.174988
26.791000	815.386292	4.485256	-614.400024	819.174988
26.792000	815.386292	4.496027	-614.400024	819.174988
26.793000	815.386292	4.491539	-614.400024	819.174988
26.794000	815.386292	4.479423	-614.400024	819.174988
26.795000	815.386292	4.474935	-614.400024	819.174988
26.796000	815.386292	4.477628	-614.400024	819.174988
26.797000	815.386292	4.474486	-614.400024	819.174988
26.798000	815.386292	4.486154	-614.400024	819.174988
26.799000	815.386292	4.473589	-614.400024	819.174988
26.800000	815.386292	4.487051	-614.400024	819.174988
26.801000	815.386292	4.476730	-614.400024	819.174988
26.802000	815.386292	4.490192	-614.400024	819.174988
26.803000	815.386292	4.488846	-614.400024	819.174988
26.804000	815.386292	4.482564	-614.400024	819.174988
26.805000	815.386292	4.495129	-614.400024	819.174988
26.806000	815.386292	4.487500	-614.400024	819.174988
26.807000	815.386292	4.475832	-614.400024	819.174988
26.808000	815.386292	4.480769	-614.400024	819.174988
26.809000	815.386292	4.485256	-614.400024	819.174988
26.810000	815.386292	4.483013	-614.400024	819.174988
26.811000	815.386292	4.481667	-614.400024	819.174988
26.812000	815.386292	4.491988	-614.400024	819.174988
26.813000	815.386292	4.487500	-614.400024	819.174988
26.814000	815.386292	4.492436	-614.400024	819.174988
26.815000	815.386292	4.481217	-614.400024	819.174988
26.816000	815.386292	4.474935	-614.400024	819.174988
26.817000	815.386292	4.487949	-614.400024	819.174988
26.818000	815.386292	4.491988	-614.400024	819.174988
26.819000	815.386292	4.486154	-614.400024	819.174988
26.820000	815.386292	4.486154	-614.400024	819.174988
26.821000	815.386292	4.483910	-614.400024	819.174988
26.822000	815.386292	4.482564	-614.400024	819.174988
26.823000	815.386292	4.473140	-614.400024	819.174988
26.824000	815.386292	4.501860	-614.400024	819.174988
26.825000	815.386292	4.489744	-614.400024	819.174988
26.826000	815.386292	4.485256	-614.400024	819.174988
26.827000	815.386292	4.480769	-614.400024	819.174988
26.828000	815.386292	4.491090	-614.400024	819.174988
26.829000	815.386292	4.479423	-614.400024	819.174988
26.830000	815.386292	4.476730	-614.400024	819.174988
26.831000	815.386292	4.487500	-614.400024	819.174988
26.832000	815.386292	4.473140	-614.400024	819.174988
26.833000	815.386292	4.480320	-614.400024	819.174988
